"cid","country","year","violence","violence_y_cum","UDS","DemAge","polity2","durable","system","yrsoffc","finittrm","yrcurnt","multpl","military","defmin","percent1","percentl","prtyin","execme","execrlc","execnat","execrurl","execreg","execrel","execage","allhouse","nonchief","totalseats","gov1me","gov1seat","gov1vote","gov1rlc","gov1nat","gov1rurl","gov1reg","gov1rel","gov1age","gov2me","gov2seat","gov2vote","gov2rlc","gov2nat","gov2rurl","gov2reg","gov2rel","gov2age","gov3me","gov3seat","gov3vote","gov3rlc","gov3nat","gov3rurl","gov3reg","gov3rel","gov3age","govoth","govothst","govothvt","opp1me","opp1seat","opp1vote","opp1rlc","opp1nat","opp1rurl","opp1reg","opp1rel","opp1age","opp2me","opp2seat","opp2vote","opp3me","opp3seat","opp3vote","oppoth","oppothst","oppothvt","ulprty","numul","ulvote","oppmajh","oppmajs","dateleg","dateexec","legelec","exelec","execspec","govspec","coalspec","liec","eiec","mdmh","mdms","ssh","pluralty","pr","housesys","sensys","thresh","dhondt","cl","select","fraud","auton","muni","state","author","stconst","numgov","numvote","numopp","oppvote","maj","partyage","herfgov","herfopp","herftot","frac","oppfrac","govfrac","tensys_strict","tensys","checks_lax","checks","stabs_strict","stabs","stabns_strict","stabns","tenlong_strict","tenlong","tenshort_strict","tenshort","polariz","wave_n","CWtrust","CWsurvSelfExpr","CWconfParliament","ethnicAlesina","languageAlesina","religionAlesina","legislature","elect_legislature","MajCat","singleParty","disproportionality","gini","GDPperCapita","enpv","enps","federal","immunity","higherTrust"
80,"Jamaica",1990,0,NA,0.910242080688477,32,10,31,"Parliamentary",1,1,4,1,0,0,-999,-999,1,"PNP",3,0,0,0,0,52,1,"-999",60,"PNP",44,55.7999992370605,3,0,0,0,0,52,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",16,44.0999984741211,1,0,0,0,0,47,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,44,55.7999992370605,16,44.0999984741211,0.733333349227905,49.5,1,1,NA,0.397740095853806,0,0,4,1,4,4,0.666666686534882,0.666666686534882,1,1,1,1,1,1,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,18.3502006530762,44.5,1700,1.97000002861023,1.60000002384186,0,0,NA
80,"Jamaica",1991,0,NA,0.916012227535248,33,10,32,"Parliamentary",2,1,3,1,0,0,-999,-999,2,"PNP",3,0,0,0,0,53,1,"-999",60,"PNP",44,55.7999992370605,3,0,0,0,0,53,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",16,44.0999984741211,1,0,0,0,0,48,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,44,55.7999992370605,16,44.0999984741211,0.733333349227905,50.5,1,1,NA,0.397740095853806,0,0,5,2,4,4,0,0,0,0,2,2,2,2,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,18.3502006530762,40.9000015258789,1700,1.97000002861023,1.60000002384186,0,0,NA
80,"Jamaica",1992,0,NA,0.914059817790985,34,10,33,"Parliamentary",3,1,2,1,0,0,-999,-999,3,"PNP",3,0,0,0,0,54,1,"-999",60,"PNP",44,55.7999992370605,3,0,0,0,0,54,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",16,44.0999984741211,1,0,0,0,0,49,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,44,55.7999992370605,16,44.0999984741211,0.733333349227905,51.5,1,1,NA,0.397740095853806,0,0,6,3,4,4,0,0,0,0,3,3,3,3,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,18.3502006530762,39.4000015258789,1570,1.97000002861023,1.60000002384186,0,0,NA
80,"Jamaica",1993,0,NA,0.655760645866394,35,9,34,"Parliamentary",1,1,0,1,0,0,-999,-999,4,"PNP",3,0,0,0,0,55,1,"-999",60,"PNP",44,55.7999992370605,3,0,0,0,0,55,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",16,44.0999984741211,1,0,0,0,0,50,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,3,-999,1,0,0,0,0,7,7,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,44,55.7999992370605,16,44.0999984741211,0.733333349227905,52.5,1,1,NA,0.397740095853806,0,0,7,4,4,4,0.333333343267441,0.333333343267441,0.5,0.5,4,4,1,1,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,26.3546009063721,38.2999992370605,1780,1.9099999666214,1.25962197780609,0,0,NA
80,"Jamaica",1994,0,NA,0.654128730297089,36,9,35,"Parliamentary",2,1,4,1,0,0,-999,-999,5,"PNP",3,0,0,0,0,56,1,"-999",60,"PNP",52,60.560001373291,3,0,0,0,0,56,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",8,39.439998626709,1,0,0,0,0,51,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,52,60.560001373291,8,39.439998626709,0.866666674613953,53.5,1,1,NA,0.235028252005577,0,0,8,2,3,3,0,0,0,0,5,5,2,2,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,26.3546009063721,37.7999992370605,1830,1.9099999666214,1.25962197780609,0,0,NA
80,"Jamaica",1995,0,NA,0.656870245933533,37,9,36,"Parliamentary",3,1,3,1,0,0,-999,-999,6,"PNP",3,0,0,0,0,57,1,"-999",60,"PNP",52,60.560001373291,3,0,0,0,0,57,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",8,39.439998626709,1,0,0,0,0,52,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,52,60.560001373291,8,39.439998626709,0.866666674613953,54.5,1,1,NA,0.235028252005577,0,0,9,3,3,3,0,0,0,0,6,6,3,3,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,26.3546009063721,61.2999992370605,2130,1.9099999666214,1.25962197780609,0,0,NA
80,"Jamaica",1996,0,NA,0.655882120132446,38,9,37,"Parliamentary",4,1,2,1,0,0,-999,-999,7,"PNP",3,0,0,0,0,58,1,"-999",60,"PNP",52,60.560001373291,3,0,0,0,0,58,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",8,39.439998626709,1,0,0,0,0,53,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,52,60.560001373291,8,39.439998626709,0.866666674613953,55.5,1,1,NA,0.235028252005577,0,0,10,4,3,3,0,0,0,0,7,7,4,4,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,26.3546009063721,51,2320,1.9099999666214,1.25962197780609,0,0,NA
80,"Jamaica",1997,0,NA,0.659871995449066,39,9,38,"Parliamentary",5,1,0,1,0,0,-999,-999,8,"PNP",3,0,0,0,0,59,1,"-999",60,"PNP",52,60.560001373291,3,0,0,0,0,59,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",8,39.439998626709,1,0,0,0,0,54,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,12,-999,1,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,52,60.560001373291,8,39.439998626709,0.866666674613953,56.5,1,1,NA,0.235028252005577,0,0,11,5,3,3,0,0,0,0,8,8,5,5,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,25.0030002593994,44.0999984741211,2540,2.14000010490417,1.38461494445801,0,0,NA
80,"Jamaica",1998,0,NA,0.716368734836578,40,9,39,"Parliamentary",6,1,4,1,0,0,-999,-999,9,"PNP",3,0,0,0,0,60,1,"-999",60,"PNP",50,55,3,0,0,0,0,60,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",10,40,1,0,0,0,0,55,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,50,55,10,40,0.833333313465118,57.5,1,1,NA,0.282485872507095,0,1.11022302462516e-16,12,6,3,3,0,0,0,0,9,9,6,6,0,3,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,0,25.0030002593994,40.7000007629395,2700,2.14000010490417,1.38461494445801,0,0,NA
80,"Jamaica",1999,0,NA,0.684375286102295,41,9,40,"Parliamentary",7,1,3,1,0,0,-999,-999,10,"PNP",3,0,0,0,0,61,1,"-999",60,"PNP",50,55,3,0,0,0,0,61,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",10,40,1,0,0,0,0,56,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,50,55,10,40,0.833333313465118,58.5,1,1,NA,0.282485872507095,0,1.11022302462516e-16,13,7,3,3,0,0,0,0,10,10,7,7,0,4,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,0,25.0030002593994,55.0999984741211,3040,2.14000010490417,1.38461494445801,0,0,NA
80,"Jamaica",2000,0,NA,0.654684603214264,42,9,41,"Parliamentary",8,1,2,1,0,0,-999,-999,11,"PNP",3,0,0,0,0,62,1,"-999",60,"PNP",50,55,3,0,0,0,0,62,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",10,40,1,0,0,0,0,57,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,50,55,10,40,0.833333313465118,59.5,1,1,NA,0.282485872507095,0,1.11022302462516e-16,14,8,3,3,0,0,0,0,11,11,8,8,0,4,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,0,25.0030002593994,38.5,3310,2.14000010490417,1.38461494445801,0,0,NA
80,"Jamaica",2001,0,NA,0.618886947631836,43,9,42,"Parliamentary",9,1,1,1,0,0,-999,-999,12,"PNP",3,0,0,0,0,63,1,"-999",60,"PNP",50,55,3,0,0,0,0,63,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",10,40,1,0,0,0,0,58,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,50,55,10,40,0.833333313465118,60.5,1,1,NA,0.282485872507095,0,1.11022302462516e-16,15,9,3,3,0,0,0,0,12,12,9,9,0,4,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,0,25.0030002593994,38.5,3310,2.14000010490417,1.38461494445801,0,0,NA
80,"Jamaica",2002,0,NA,0.62137895822525,44,9,43,"Parliamentary",10,1,0,1,0,0,-999,-999,13,"PNP",3,0,0,0,0,64,1,"-999",60,"PNP",48,55,3,0,0,0,0,64,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",12,40,1,0,0,0,0,59,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,10,-999,1,0,0,0,0,6,6,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,48,55,12,40,0.800000011920929,61.5,1,1,NA,0.325423747301102,0,0,16,10,3,3,0,0,0,0,13,13,10,10,0,4,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,3,1,4.31509017944336,59.9000015258789,3310,2.01557993888855,1.96910500526428,0,0,NA
80,"Jamaica",2003,0,NA,0.621698141098022,45,9,44,"Parliamentary",11,1,4,1,0,0,-999,-999,14,"PNP",3,0,0,0,0,65,1,"-999",60,"PNP",34,52.4099998474121,3,0,0,0,0,65,"NA",0,0,-999,-999,-999,-999,-999,-999,"NA",0,0,-999,-999,-999,-999,-999,-999,0,0,0,"JLP",26,47.0499992370605,1,0,0,0,0,60,"NA",0,0,"NA",0,0,0,0,0,0,0,0,0,0,-999,-999,0,0,0,0,0,7,7,1,-999,0.259999990463257,1,0,1,-999,0,-999,-999,NA,0,0,NA,NA,NA,0,34,52.4099998474121,26,47.0499992370605,0.566666662693024,62.5,1,1,NA,0.499435037374496,0,0,17,1,4,4,0,0,0,0,14,14,11,11,0,4,NA,NA,NA,0.412900000810623,0.10980000346899,0.61599999666214,1,1,2,1,4.31509017944336,59.9000015258789,3550,2.01557993888855,1.96910500526428,0,0,NA
